발생년,발생년월일,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,가해자법규,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_
"2019","2019082701",야,화,"1","0","0","0","0",서울,동대문구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,이륜차,962184.000000000000000,1952636.000000000000000,127.071756800000003,37.572320740000002,어린이집,상명어린이집,서울특별시 광진구 동일로80길 30 (중곡동),서울특별시 광진구 중곡3동 175-98,37.569898999999999,127.072667999999993,서울특별시청,광진경찰서,Y,"2",,2019/02/20,"3040000",서울특별시 광진구,"0","11"
"2019","2019082907",주,목,"1","0","0","0","0",서울,강서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,943629.000000000000000,1950393.000000000000000,126.861815199999995,37.551155360000003,초등학교,백석초등학교,서울특별시 강서구 공항대로 491 (등촌동),,37.553647290000001,126.862425299999998,서울특별시 강서구청,강서경찰서,Y,"1","6",2020/01/01,"3150000",서울특별시 강서구,"0","95"
"2019","2019082907",주,목,"1","0","0","0","0",서울,강서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,943629.000000000000000,1950393.000000000000000,126.861815199999995,37.551155360000003,유치원,미도유치원,서울특별시 강서구 공항대로58가길 39 (등촌동),,37.550429000000001,126.860973500000000,서울특별시 강서구청,강서경찰서,Y,"1","6",2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2019","2019082914",주,목,"1","1","0","1","0",서울,서대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950966.000000000000000,1954836.000000000000000,126.944577400000000,37.591620429999999,초등학교,인왕초등학교,서울특별시 서대문구 세무서길 33-9,서울특별시 서대문구 홍제3동 245-1,37.590336999999998,126.945194000000001,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,"5",13~15,2019/03/04,"3120000",서울특별시 서대문구,"0","95"
"2019","2019082914",주,목,"1","1","0","1","0",서울,서대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950966.000000000000000,1954836.000000000000000,126.944577400000000,37.591620429999999,초등학교,홍제초등학교,서울특별시 서대문구 홍은중앙로13,서울특별시 서대문구 홍은1동 48,37.592919999999999,126.944554999999994,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,"3",5~17,2019/03/04,"3120000",서울특별시 서대문구,"0","95"
"2019","2019082914",주,목,"1","1","0","1","0",서울,서대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950966.000000000000000,1954836.000000000000000,126.944577400000000,37.591620429999999,유치원,홍제성당유치원,서울특별시 서대문구 통일로40길 18,서울특별시 서대문구 홍제3동 301-6,37.590144000000002,126.943955000000003,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,"1",5~6,2019/03/04,"3120000",서울특별시 서대문구,"0","95"
"2019","2019082914",주,목,"1","1","0","1","0",서울,서대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950966.000000000000000,1954836.000000000000000,126.944577400000000,37.591620429999999,유치원,인왕초교(병설)유치원,서울특별시 서대문구 세무서길 33-9,서울특별시 서대문구 홍제3동 245-1,37.590336999999998,126.945194000000001,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,"1",13~15,2019/03/04,"3120000",서울특별시 서대문구,"0","95"
"2019","2019082914",주,목,"1","1","0","1","0",서울,서대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950966.000000000000000,1954836.000000000000000,126.944577400000000,37.591620429999999,유치원,홍제초교(병설)유치원,서울특별시 서대문구 홍은중앙로13,서울특별시 서대문구 홍은1동 48,37.592919999999999,126.944554999999994,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,"1",5~17,2019/03/04,"3120000",서울특별시 서대문구,"0","95"
"2019","2019082917",주,목,"1","0","0","0","0",서울,강동구,차대차,기타,기타,신호위반,교차로,교차로내,원동기장치자전거,승용차,971530.000000000000000,1951894.000000000000000,127.177621599999995,37.565969269999997,초등학교,강일초등학교,서울특별시 강동구 아리수로98길 24,서울특별시 강동구 강일동 685,37.565256949999998,127.177211900000003,서울특별시 강동구청,강동경찰서,Y,"2","25",2019/12/06,"3240000",서울특별시 강동구,"0","9"
"2019","2019083023",야,금,"1","0","0","0","0",서울,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,947101.000000000000000,1953438.000000000000000,126.900900500000006,37.578806069999999,,,,,,,,,,,,,,,,
"2019","2019090205",야,월,"1","0","0","0","0",서울,강동구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,화물차,보행자,969275.000000000000000,1948810.000000000000000,127.152216899999999,37.538099389999999,,,,,,,,,,,,,,,,
"2019","2019090217",주,월,"1","0","0","0","0",서울,동대문구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,자전거,없음,961169.000000000000000,1953007.000000000000000,127.060243200000002,37.575622410000001,유치원,새소리유치원,서울특별시 동대문구 사가정로 148,서울특별시 동대문구 전농동 10,37.576657959999999,127.061565700000003,서울특별시 동대문구청,동대문경찰서,Y,"1",,2019/11/25,"3050000",서울특별시 동대문구,"0","16"
"2019","2019090308",주,화,"1","1","0","1","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,962571.000000000000000,1962740.000000000000000,127.075621999999996,37.663406320000000,,,,,,,,,,,,,,,,
"2019","2019090516",주,목,"1","2","0","2","0",서울,금천구,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로부근,승용차,화물차,946701.000000000000000,1939539.000000000000000,126.897378799999998,37.453509339999997,어린이집,꿈나래 어린이집,서울특별시 금천구 금하로3길 32,서울특별시 금천구 시흥동 118-90,37.454929069999999,126.897367200000005,서울특별시 금천구청,금천경찰서,Y,"1",6~8,2020/02/20,"3170000",서울특별시 금천구,"0","9"
"2019","2019090602",야,금,"1","0","0","0","0",서울,중랑구,차대사람,횡단중,횡단중,과속,교차로,교차로횡단보도내,승합차,보행자,964032.000000000000000,1955482.000000000000000,127.092544000000004,37.598046670000002,,,,,,,,,,,,,,,,
"2019","2019090719",야,토,"1","0","0","0","0",서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,939240.000000000000000,1950878.000000000000000,126.812089599999993,37.555247620000003,유치원,예지유치원,서울특별시 강서구 남부순환로11가길 89 (공항동),,37.557623399999997,126.813217800000004,서울특별시 강서구청,강서경찰서,Y,"1","6",2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2019","2019090719",야,토,"1","0","0","0","0",서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,939240.000000000000000,1950878.000000000000000,126.812089599999993,37.555247620000003,어린이집,프란체스코어린이집,서울특별시 강서구 방화대로5다길 22-12 (공항동),,37.555511899999999,126.814610700000003,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2019","2019091011",주,화,"1","0","0","0","0",서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,959418.000000000000000,1958883.000000000000000,127.040087999999997,37.628508560000000,초등학교,서울번동초등학교,서울특별시 강북구 오현로 204,서울특별시 강북구 번동 236,37.629030000000000,127.040009999999995,강북구청,강북경찰서,Y,"3","20",2019/05/10,"3080000",서울특별시 강북구,"0","97"
"2019","2019091011",주,화,"1","0","0","0","0",서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,959418.000000000000000,1958883.000000000000000,127.040087999999997,37.628508560000000,어린이집,자연어린이집,서울특별시 강북구 오현로28길 11,서울특별시 강북구 번동 155-5,37.627850000000002,127.039220000000000,강북구청,강북경찰서,Y,"2","10",2019/05/10,"3080000",서울특별시 강북구,"0","7"
"2019","2019091011",주,화,"1","0","0","0","0",서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,959418.000000000000000,1958883.000000000000000,127.040087999999997,37.628508560000000,어린이집,꼬꼬마어린이집,서울특별시 강북구 한천로109길 57-15,서울특별시 강북구 번동 177-2,37.627640000000000,127.042040000000000,강북구청,강북경찰서,Y,"1","5",2019/05/10,"3080000",서울특별시 강북구,"0","10"
"2019","2019091123",야,수,"1","0","0","0","0",서울,중랑구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,963595.000000000000000,1955734.000000000000000,127.087581099999994,37.600300830000002,어린이집,상봉어린이집,서울특별시 중랑구 상봉중앙로6길 57,서울특별시 중랑구 상봉1동 287-1,37.602025939999997,127.090151199999994,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,"3060000",서울특별시 중랑구,"0","96"
"2019","2019091220",야,목,"1","0","0","0","0",서울,서대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,951428.300000000046566,1953922.000000000000000,126.949874399999999,37.583406969999999,유치원,한양제일유치원,서울특별시 서대문구 통일로25길 30,서울특별시 서대문구 홍제2동 82,37.583437000000004,126.947237000000001,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,"1",15~19,2019/03/04,"3120000",서울특별시 서대문구,"0","7"
"2019","2019091220",야,목,"1","0","0","0","0",서울,서대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,951428.300000000046566,1953922.000000000000000,126.949874399999999,37.583406969999999,어린이집,새솔어린이집,서울특별시 서대문구 통일로34길 19,서울특별시 서대문구 홍제동 107-12,37.585819999999998,126.948719999999994,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,"1",3~15,2019/03/04,"3120000",서울특별시 서대문구,"0","18"
"2019","2019091221",야,목,"1","1","0","1","0",서울,서대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,948183.500000000000000,1952464.600000000093132,126.913228399999994,37.570094320000003,,,,,,,,,,,,,,,,
"2019","2019091221",야,목,"1","0","0","0","0",서울,금천구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,946796.000000000000000,1941595.000000000000000,126.898304300000007,37.472045999999999,,,,,,,,,,,,,,,,
"2019","2019091305",야,금,"1","1","1","0","0",서울,용산구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,없음,956187.000000000000000,1948949.000000000000000,127.004066899999998,37.538823030000003,초등학교,한남초교(병설유치원),서울특벽시 용산구 한남대로 112,서울특별시 용산구 한남동 726-1,37.539203200000003,127.005598599999999,용산구청,용산경찰서,Y,,"10",2020/02/18,"3020000",서울특별시 용산구,"0","13"
"2019","2019091701",야,화,"1","0","0","0","0",서울,동작구,차량단독,기타,기타,안전운전 의무 불이행,단일로,고가도로위,이륜차,없음,947362.000000000000000,1943032.000000000000000,126.904602299999993,37.485030410000000,,,,,,,,,,,,,,,,
"2019","2019092013",주,금,"1","0","0","0","0",서울,관악구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,승용차,이륜차,949975.000000000000000,1942997.000000000000000,126.934159399999999,37.484860189999999,,,,,,,,,,,,,,,,
"2019","2019092104",야,토,"1","0","0","0","0",서울,동작구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,승용차,이륜차,952356.000000000000000,1945942.000000000000000,126.960899400000002,37.511530180000001,,,,,,,,,,,,,,,,
"2019","2019092114",주,토,"1","3","3","0","0",서울,강동구,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,968700.000000000000000,1949504.000000000000000,127.145678799999999,37.544335369999999,유치원,반석유치원,서울특별시 강동구 양재대로124길 89-18,서울특별시 강동구 길동 79,37.542819919999999,127.147324900000001,서울특별시 강동구청,강동경찰서,Y,"2","8",2019/12/06,"3240000",서울특별시 강동구,"0","12"
"2019","2019092114",주,토,"1","3","3","0","0",서울,강동구,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,968700.000000000000000,1949504.000000000000000,127.145678799999999,37.544335369999999,어린이집,한양어린이집,서울특별시 강동구 양재대로122가길 31,서울특별시 강동구 길동 335-8,37.543545799999997,127.142814700000002,서울특별시 강동구청,강동경찰서,Y,"1","7",2019/12/06,"3240000",서울특별시 강동구,"0","7"
"2019","2019092114",주,토,"1","3","3","0","0",서울,강동구,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,968700.000000000000000,1949504.000000000000000,127.145678799999999,37.544335369999999,어린이집,반석어린이집,서울특별시 강동구 양재대로124길 89-18,서울특별시 강동구 길동 78-5,37.542819919999999,127.147324900000001,서울특별시 강동구청,강동경찰서,Y,"1","8",2019/12/06,"3240000",서울특별시 강동구,"0","12"
"2019","2019092206",주,일,"1","0","0","0","0",서울,동대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,961395.000000000000000,1952121.000000000000000,127.062849200000002,37.567646140000001,어린이집,사군자어린이집,서울특별시 동대문구 장한로5길 45,서울특별시 동대문구 장안동 403-5,37.565109569999997,127.063886499999995,서울특별시 동대문구청,동대문경찰서,Y,"1",,2019/11/25,"3050000",서울특별시 동대문구,"0","15"
"2019","2019092206",주,일,"1","0","0","0","0",서울,동대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,961395.000000000000000,1952121.000000000000000,127.062849200000002,37.567646140000001,어린이집,미예뜰어린이집,서울특별시 광진구 긴고랑로7길 69 (중곡동),서울특별시 광진구 중곡3동 191-60,37.566294999999997,127.063006000000001,서울특별시청,광진경찰서,Y,"1",,2019/02/20,"3040000",서울특별시 광진구,"0","7"
"2019","2019092311",주,월,"1","0","0","0","0",서울,서초구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,957205.000000000000000,1943371.000000000000000,127.015914400000000,37.488594540000001,초등학교,교대부속초등학교,서울특별시 서초구 서초중앙로 96,서울특별시 서초구 서초1동 1650,37.489928599999999,127.015865300000002,서울시 서초구,서초경찰서,Y,"1","3",2019/06/03,"3210000",서울특별시 서초구,"0","96"
"2019","2019092314",주,월,"1","0","0","0","0",서울,서초구,차대사람,보도통행중,보도통행중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,956187.000000000000000,1945328.000000000000000,127.004282900000007,37.506185889999998,초등학교,반원초등학교,서울특별시 서초구 잠원로3길 40,서울특별시 서초구 잠원동 72-3,37.508168699999999,127.003631900000002,서울시 서초구,서초경찰서,Y,"1","4",2019/06/03,"3210000",서울특별시 서초구,"0","95"
"2019","2019092502",야,수,"1","0","0","0","0",서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,945290.000000000000000,1948671.000000000000000,126.880747000000000,37.535734980000001,유치원,원일유치원,서울특별시 양천구 목동동로 350,서울특별시 양천구 목5동 912,37.535158230000000,126.881874499999995,서울특별시 양천구청,양천경찰서,Y,"2","6",2020/06/01,"3140000",서울특별시 양천구,"0","98"
"2019","2019092705",야,금,"1","0","0","0","0",서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,954663.000000000000000,1941945.000000000000000,126.987248899999997,37.475620220000003,초등학교,방현초등학교,서울특별시 서초구 효령로4길 58,서울특별시 서초구 방배3동 산81-1,37.476371800000003,126.990137599999997,서울시 서초구,방배경찰서,Y,"1","4",2019/06/03,"3210000",서울특별시 서초구,"0","96"
"2019","2019092705",야,금,"1","0","0","0","0",서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,954663.000000000000000,1941945.000000000000000,126.987248899999997,37.475620220000003,어린이집,서초중앙어린이집,서울특별시 서초구 남부순환로289길 35,서울특별시 서초구 방배3동 530-55,37.476768200000002,126.989054300000006,서울시 서초구,방배경찰서,Y,"1","1",2019/06/03,"3210000",서울특별시 서초구,"0","8"
"2019","2019092714",주,금,"1","0","0","0","0",서울,중랑구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,승합차,963026.000000000000000,1955191.000000000000000,127.081162699999993,37.595383920000003,,,,,,,,,,,,,,,,
"2019","2019092911",주,일,"1","0","0","0","0",서울,서대문구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,건설기계,이륜차,950798.800000000046566,1951572.800000000046566,126.942902700000005,37.562199880000001,초등학교,이대부속초등학교,서울특별시 서대문구 성산로 512-39,서울특별시 서대문구 대신동 20,37.560729000000002,126.942556999999994,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,"2",5~8,2019/03/04,"3120000",서울특별시 서대문구,"0","95"
"2019","2019092911",주,일,"1","0","0","0","0",서울,서대문구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,건설기계,이륜차,950798.800000000046566,1951572.800000000046566,126.942902700000005,37.562199880000001,어린이집,세브란스어린이집,서울특별시 서대문구 연대동문길 41,서울특별시 서대문구 대신동 84-4,37.564326999999999,126.944250999999994,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,"1",7~8,2019/03/04,"3120000",서울특별시 서대문구,"0","10"
"2019","2019092911",주,일,"1","0","0","0","0",서울,서대문구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,건설기계,이륜차,950798.800000000046566,1951572.800000000046566,126.942902700000005,37.562199880000001,유치원,이대부속유치원,서울특별시 서대문구 성산로 512-39,서울특별시 서대문구 대신동 20,37.560729000000002,126.942556999999994,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,"1",5~8,2019/03/04,"3120000",서울특별시 서대문구,"0","95"
"2019","2019092922",야,일,"1","0","0","0","0",서울,마포구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,개인형이동수단(PM),없음,950462.000000000000000,1949674.000000000000000,126.939217600000006,37.545067650000000,,,,,,,,,,,,,,,,
"2019","2019093022",야,월,"1","0","0","0","0",서울,금천구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,승용차,보행자,946703.000000000000000,1940747.000000000000000,126.897313999999994,37.464397429999998,유치원,독산유치원,서울특별시 금천구 시흥대로 98길 45,서울특별시 금천구 독산동 1051-20,37.464341750000003,126.900288000000003,서울특별시 금천구청,금천경찰서,Y,"1",6~8,2020/02/20,"3170000",서울특별시 금천구,"0","95"
